Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_midvoltage_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2360/C Series 0603(1608 Metric) 9.jpg","445-5201-2-ND,445-5201-1-ND,445-5201-6-ND","C1608X7S2A104K080AB","TDK Corporation","TDK Corporation","CAP CER 0.1UF 100V X7S 0603","1,820,347","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.1 µF","±10%","100V","X7S","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2360/C Series 0603(1608 Metric) 9.jpg","445-5964-2-ND,445-5964-1-ND,445-5964-6-ND","C1608X5R1E225K080AB","TDK Corporation","TDK Corporation","CAP CER 2.2UF 25V X5R 0603","30,528","0.18","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","2.2 µF","±10%","25V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-5958-2-ND,445-5958-1-ND,445-5958-6-ND","C1608X7R1A225K080AC","TDK Corporation","TDK Corporation","CAP CER 2.2UF 10V X7R 0603","753,654","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","2.2 µF","±10%","10V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-7468-2-ND,445-7468-1-ND,445-7468-6-ND","C1608X5R1H105K080AB","TDK Corporation","TDK Corporation","CAP CER 1UF 50V X5R 0603","238,951","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","1 µF","±10%","50V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-5956-2-ND,445-5956-1-ND,445-5956-6-ND","C1608X7R1E105K080AB","TDK Corporation","TDK Corporation","CAP CER 1UF 25V X7R 0603","142,178","0.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","1 µF","±10%","25V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_soft_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-15927-2-ND,445-15927-1-ND,445-15927-6-ND","C1608X7R1H104K080AE","TDK Corporation","TDK Corporation","CAP CER 0.1UF 50V X7R 0603","692,156","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.037"" (0.95mm)","-","-"
"https://product.tdk.com/en/search/set_distributor?back_url=/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf&ref_disty=digikey","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-8818-2-ND,445-8818-1-ND,445-8818-6-ND","C1608X8R1H104K080AB","TDK Corporation","TDK Corporation","CAP CER 0.1UF 50V X8R 0603","425,828","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.1 µF","±10%","50V","X8R","-55°C ~ 150°C","High Temperature","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-5952-2-ND,445-5952-1-ND,445-5952-6-ND","C1608X7R1H474K080AC","TDK Corporation","TDK Corporation","CAP CER 0.47UF 50V X7R 0603","643,390","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.47 µF","±10%","50V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-7414-2-ND,445-7414-1-ND,445-7414-6-ND","C1608X7R1V105K080AC","TDK Corporation","TDK Corporation","CAP CER 1UF 35V X7R 0603","369,876","0.23","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","1 µF","±10%","35V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-14258-2-ND,445-14258-1-ND,445-14258-6-ND","C1608X7S1A475K080AC","TDK Corporation","TDK Corporation","CAP CER 4.7UF 10V X7S 0603","456,289","0.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","4.7 µF","±10%","10V","X7S","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.039"" (1.00mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_soft_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-173615-2-ND,445-173615-1-ND,445-173615-6-ND","C1608X7R1E105K080AE","TDK Corporation","TDK Corporation","CAP CER 1UF 25V X7R 0603","928,624","0.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","1 µF","±10%","25V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_soft_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-173625-2-ND,445-173625-1-ND,445-173625-6-ND","C1608X7R1V105K080AE","TDK Corporation","TDK Corporation","CAP CER 1UF 35V X7R 0603","489,747","0.25","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","1 µF","±10%","35V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-7478-2-ND,445-7478-1-ND,445-7478-6-ND","C1608X5R1C475K080AC","TDK Corporation","TDK Corporation","CAP CER 4.7UF 16V X5R 0603","1,290,186","0.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","4.7 µF","±10%","16V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-7404-2-ND,445-7404-1-ND,445-7404-6-ND","C1608C0G1H103J080AA","TDK Corporation","TDK Corporation","CAP CER 10000PF 50V C0G 0603","317,082","0.28","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10000 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_midvoltage_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-172665-2-ND,445-172665-1-ND,445-172665-6-ND","C1608C0G2A103J080AC","TDK Corporation","TDK Corporation","CAP CER 10000PF 100V C0G 0603","290,327","0.29","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10000 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-7492-2-ND,445-7492-1-ND,445-7492-6-ND","C1608X5R0J106K080AB","TDK Corporation","TDK Corporation","CAP CER 10UF 6.3V X5R 0603","454,259","0.29","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10 µF","±10%","6.3V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2360/C Series 0603(1608 Metric) 9.jpg","445-8028-2-ND,445-8028-1-ND,445-8028-6-ND","C1608X5R0J226M080AC","TDK Corporation","TDK Corporation","CAP CER 22UF 6.3V X5R 0603","2,747,676","0.34","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","22 µF","±20%","6.3V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.039"" (1.00mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2360/C Series 0603(1608 Metric) 9.jpg","445-C1608X5R1A106K080ACTR-ND,445-C1608X5R1A106K080ACCT-ND,445-C1608X5R1A106K080ACDKR-ND","C1608X5R1A106K080AC","TDK Corporation","TDK Corporation","CAP CER 10UF 10V X5R 0603","1,023,774","0.36","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10 µF","±10%","10V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.035"" (0.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-9050-2-ND,445-9050-1-ND,445-9050-6-ND","C1608X5R1E475K080AC","TDK Corporation","TDK Corporation","CAP CER 4.7UF 25V X5R 0603","2,710,666","0.32","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","4.7 µF","±10%","25V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.037"" (0.95mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-9077-2-ND,445-9077-1-ND,445-9077-6-ND","C1608X5R1A226M080AC","TDK Corporation","TDK Corporation","CAP CER 22UF 10V X5R 0603","1,946,511","0.33","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","22 µF","±20%","10V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.039"" (1.00mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-9118-2-ND,445-9118-1-ND,445-9118-6-ND","C1608X6S1C475K080AC","TDK Corporation","TDK Corporation","CAP CER 4.7UF 16V X6S 0603","353,366","0.35","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","4.7 µF","±10%","16V","X6S","-55°C ~ 105°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.039"" (1.00mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_soft_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-175223-2-ND,445-175223-1-ND,445-175223-6-ND","C1608X5R0J106K080AE","TDK Corporation","TDK Corporation","CAP CER 10UF 6.3V X5R 0603","145,138","0.36","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10 µF","±10%","6.3V","X5R","-55°C ~ 85°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.039"" (1.00mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2360/C Series 0603(1608 Metric) 9.jpg","445-9117-2-ND,445-9117-1-ND,445-9117-6-ND","C1608X5R1A156M080AC","TDK Corporation","TDK Corporation","CAP CER 15UF 10V X5R 0603","258,441","0.41","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","15 µF","±20%","10V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.039"" (1.00mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-9064-2-ND,445-9064-1-ND,445-9064-6-ND","C1608X5R1V475K080AC","TDK Corporation","TDK Corporation","CAP CER 4.7UF 35V X5R 0603","158,442","0.43","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","4.7 µF","±10%","35V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.039"" (1.00mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-9019-2-ND,445-9019-1-ND,445-9019-6-ND","C1608X6S1A106M080AC","TDK Corporation","TDK Corporation","CAP CER 10UF 10V X6S 0603","233,880","0.43","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10 µF","±20%","10V","X6S","-55°C ~ 105°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.039"" (1.00mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-9104-2-ND,445-9104-1-ND,445-9104-6-ND","C1608X7S0J106M080AC","TDK Corporation","TDK Corporation","CAP CER 10UF 6.3V X7S 0603","770,186","0.44","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10 µF","±20%","6.3V","X7S","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.039"" (1.00mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4850/445_0603-(1608-Metric)-0,95mm-C-Series.jpg","445-9065-2-ND,445-9065-1-ND,445-9065-6-ND","C1608X5R1C106M080AB","TDK Corporation","TDK Corporation","CAP CER 10UF 16V X5R 0603","1,187,040","0.49","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10 µF","±20%","16V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","0603 (1608 Metric)","0.063"" L x 0.031"" W (1.60mm x 0.80mm)","-","0.039"" (1.00mm)","-","-"
