Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_midvoltage_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-4467-2-ND,445-4467-1-ND,445-4467-6-ND","C3216X7R2A105K160AA","TDK Corporation","TDK Corporation","CAP CER 1UF 100V X7R 1206","727,922","0.45","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","1 µF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-7692-2-ND,445-7692-1-ND,445-7692-6-ND","C3216C0G1H473J115AA","TDK Corporation","TDK Corporation","CAP CER 0.047UF 50V C0G 1206","11,237","0.43","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.047 µF","±5%","50V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.051"" (1.30mm)","-","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_midvoltage_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-2284-2-ND,445-2284-1-ND,445-2284-6-ND","C3216X7R2A474K160AA","TDK Corporation","TDK Corporation","CAP CER 0.47UF 100V X7R 1206","227,260","0.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.47 µF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_midvoltage_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-14625-2-ND,445-14625-1-ND,445-14625-6-ND","C3216C0G2J103J160AA","TDK Corporation","TDK Corporation","CAP CER 10000PF 630V C0G 1206","32,615","0.45","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10000 pF","±5%","630V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_soft_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-173617-2-ND,445-173617-1-ND,445-173617-6-ND","C3216X7R1C106K160AE","TDK Corporation","TDK Corporation","CAP CER 10UF 16V X7R 1206","285,776","0.48","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10 µF","±10%","16V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-7705-2-ND,445-7705-1-ND,445-7705-6-ND","C3216X7R1E106K160AB","TDK Corporation","TDK Corporation","CAP CER 10UF 25V X7R 1206","132,684","0.6","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10 µF","±10%","25V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-6862-2-ND,445-6862-1-ND,445-6862-6-ND","C3216X5R1E106K160AB","TDK Corporation","TDK Corporation","CAP CER 10UF 25V X5R 1206","53,717","0.6","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10 µF","±10%","25V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_midvoltage_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-5207-2-ND,445-5207-1-ND,445-5207-6-ND","C3216X7S2A225K160AB","TDK Corporation","TDK Corporation","CAP CER 2.2UF 100V X7S 1206","476,858","0.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","2.2 µF","±10%","100V","X7S","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-14799-2-ND,445-14799-1-ND,445-14799-6-ND","C3216X7R1V106K160AC","TDK Corporation","TDK Corporation","CAP CER 10UF 35V X7R 1206","76,298","0.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10 µF","±10%","35V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-8032-2-ND,445-8032-1-ND,445-8032-6-ND","C3216X7R1H475K160AC","TDK Corporation","TDK Corporation","CAP CER 4.7UF 50V X7R 1206","23,719","0.68","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_midvoltage_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-7763-2-ND,445-7763-1-ND,445-7763-6-ND","C3216X7T2J473K160AC","TDK Corporation","TDK Corporation","CAP CER 0.047UF 630V X7T 1206","165,601","0.69","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.047 µF","±10%","630V","X7T","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_midvoltage_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-7756-2-ND,445-7756-1-ND,445-7756-6-ND","C3216X7T2E224K160AA","TDK Corporation","TDK Corporation","CAP CER 0.22UF 250V X7T 1206","559,441","0.69","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","0.22 µF","±10%","250V","X7T","-55°C ~ 125°C","-","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/en/search/set_distributor?back_url=/en/catalog/datasheets/mlcc_commercial_hightemp_en.pdf&ref_disty=digikey","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-8863-2-ND,445-8863-1-ND,445-8863-6-ND","C3216X8R1H105K160AB","TDK Corporation","TDK Corporation","CAP CER 1UF 50V X8R 1206","304,632","0.72","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","1 µF","±10%","50V","X8R","-55°C ~ 150°C","High Temperature","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-6001-2-ND,445-6001-1-ND,445-6001-6-ND","C3216X5R1C226M160AB","TDK Corporation","TDK Corporation","CAP CER 22UF 16V X5R 1206","28,875","0.78","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","22 µF","±20%","16V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-8037-2-ND,445-8037-1-ND,445-8037-6-ND","C3216X7S0J476M160AC","TDK Corporation","TDK Corporation","CAP CER 47UF 6.3V X7S 1206","289,014","0.84","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","47 µF","±20%","6.3V","X7S","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_soft_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-8906-2-ND,445-8906-1-ND,445-8906-6-ND","C3216X7R1E106K160AE","TDK Corporation","TDK Corporation","CAP CER 10UF 25V X7R 1206","603,459","0.79","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10 µF","±10%","25V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-14671-2-ND,445-14671-1-ND,445-14671-6-ND","C3216X5R0J686M160AB","TDK Corporation","TDK Corporation","CAP CER 68UF 6.3V X5R 1206","428,689","0.79","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","68 µF","±20%","6.3V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-5998-2-ND,445-5998-1-ND,445-5998-6-ND","C3216X5R1H106K160AB","TDK Corporation","TDK Corporation","CAP CER 10UF 50V X5R 1206","142,542","0.79","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","10 µF","±10%","50V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-6011-2-ND,445-6011-1-ND,445-6011-6-ND","C3216X6S0J476M160AB","TDK Corporation","TDK Corporation","CAP CER 47UF 6.3V X6S 1206","20,053","0.79","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","47 µF","±20%","6.3V","X6S","-55°C ~ 105°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-14814-2-ND,445-14814-1-ND,445-14814-6-ND","C3216X7S0J336M160AC","TDK Corporation","TDK Corporation","CAP CER 33UF 6.3V X7S 1206","32,005","0.87","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","33 µF","±20%","6.3V","X7S","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-6008-2-ND,445-6008-1-ND,445-6008-6-ND","C3216X5R0J107M160AB","TDK Corporation","TDK Corporation","CAP CER 100UF 6.3V X5R 1206","133,230","0.87","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","100 µF","±20%","6.3V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_soft_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-172491-2-ND,445-172491-1-ND,445-172491-6-ND","C3216X7R1H475K160AE","TDK Corporation","TDK Corporation","CAP CER 4.7UF 50V X7R 1206","101,385","0.88","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","4.7 µF","±10%","50V","X7R","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-6006-2-ND,445-6006-1-ND,445-6006-6-ND","C3216X5R1A476M160AB","TDK Corporation","TDK Corporation","CAP CER 47UF 10V X5R 1206","112,029","0.88","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","47 µF","±20%","10V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-6005-2-ND,445-6005-1-ND,445-6005-6-ND","C3216X5R1A336M160AB","TDK Corporation","TDK Corporation","CAP CER 33UF 10V X5R 1206","12,832","0.88","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","33 µF","±20%","10V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-8044-2-ND,445-8044-1-ND,445-8044-6-ND","C3216X6S1C226M160AC","TDK Corporation","TDK Corporation","CAP CER 22UF 16V X6S 1206","1,781","0.88","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","22 µF","±20%","16V","X6S","-55°C ~ 105°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_soft_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-8900-2-ND,445-8900-1-ND,445-8900-6-ND","C3216X7S2A225K160AE","TDK Corporation","TDK Corporation","CAP CER 2.2UF 100V X7S 1206","112,742","0.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","2.2 µF","±10%","100V","X7S","-55°C ~ 125°C","Soft Termination","-","Boardflex Sensitive","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.075"" (1.90mm)","-","-"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_commercial_general_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/763/1206-(3216-Metric)-2,20mm-C-Series.jpg","445-8045-2-ND,445-8045-1-ND,445-8045-6-ND","C3216X5R1V226M160AC","TDK Corporation","TDK Corporation","CAP CER 22UF 35V X5R 1206","436,357","0.97","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","C","Active","22 µF","±20%","35V","X5R","-55°C ~ 85°C","Low ESL","-","General Purpose","-","Surface Mount, MLCC","1206 (3216 Metric)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-","0.071"" (1.80mm)","-","-"
